bet_category,last_update,game_time,home_team,away_team,player,point,Odds,best_over_price,best_over_bookmaker,best_under_price,best_under_bookmaker,pct_under,bookmaker_pct
player_reception_yds,9/30/2024 13:12,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,DK Metcalf,59.5,"[{""over_under"": ""Over"", ""price"": -160, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": -140, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": -159, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": 120, ""Bookmaker"": ""betrivers""}]",-140,fanduel,120,betrivers,0.435606061,0.018939394
player_reception_yds,9/30/2024 13:12,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,DK Metcalf,63.5,"[{""over_under"": ""Over"", ""price"": -127, ""Bookmaker"": ""williamhill_us""}, {""over_under"": ""Under"", ""price"": -108, ""Bookmaker"": ""williamhill_us""}, {""over_under"": ""Over"", ""price"": -115, ""Bookmaker"": ""bovada""}, {""over_under"": ""Under"", ""price"": -115, ""Bookmaker"": ""bovada""}]",-115,bovada,-108,williamhill_us,0.492173524,0.027057245
player_reception_yds,9/30/2024 13:11,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,DK Metcalf,65.5,"[{""over_under"": ""Over"", ""price"": -110, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Under"", ""price"": -110, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": -110, ""Bookmaker"": ""betmgm""}, {""over_under"": ""Under"", ""price"": -120, ""Bookmaker"": ""betmgm""}]",-110,fanduel,-110,fanduel,0.5,0.023809524
player_reception_yds,9/30/2024 13:12,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,DK Metcalf,66.5,"[{""over_under"": ""Over"", ""price"": -120, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Under"", ""price"": -110, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": -115, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": -113, ""Bookmaker"": ""betrivers""}]",-115,betrivers,-110,draftkings,0.494462901,0.029346622
player_reception_yds,9/30/2024 13:12,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,DK Metcalf,69.5,"[{""over_under"": ""Over"", ""price"": 100, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": 106, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": 100, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": -129, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Over"", ""price"": -114, ""Bookmaker"": ""betonlineag""}, {""over_under"": ""Under"", ""price"": -114, ""Bookmaker"": ""betonlineag""}]",106,fanduel,-114,betonlineag,0.523636694,0.009073587
player_reception_yds,9/30/2024 13:11,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,DK Metcalf,74.5,"[{""over_under"": ""Over"", ""price"": 123, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": -162, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Over"", ""price"": 125, ""Bookmaker"": ""betmgm""}]",125,betmgm,-162,betrivers,0.586938083,0.031382528
player_reception_yds,9/30/2024 13:12,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,DK Metcalf,75.5,"[{""over_under"": ""Over"", ""price"": 130, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Under"", ""price"": -165, ""Bookmaker"": ""draftkings""}]",130,draftkings,-165,draftkings,0.59392945,0.028712059
player_reception_yds,9/30/2024 13:12,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,DK Metcalf,79.5,"[{""over_under"": ""Over"", ""price"": 140, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": 152, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": 148, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": -200, ""Bookmaker"": ""betrivers""}]",152,fanduel,-200,betrivers,0.634920635,0.031746032
player_reception_yds,9/30/2024 13:11,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,DK Metcalf,84.5,"[{""over_under"": ""Over"", ""price"": 180, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": -250, ""Bookmaker"": ""betrivers""}]",180,betrivers,-250,betrivers,0.678571429,0.035714286
player_reception_yds,9/30/2024 13:12,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,DK Metcalf,85.5,"[{""over_under"": ""Over"", ""price"": 195, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Under"", ""price"": -255, ""Bookmaker"": ""draftkings""}]",195,draftkings,-255,draftkings,0.689663404,0.028646455
player_reception_yds,9/30/2024 13:12,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,DK Metcalf,89.5,"[{""over_under"": ""Over"", ""price"": 210, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": 210, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": 215, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": -315, ""Bookmaker"": ""betrivers""}]",215,betrivers,-315,betrivers,0.720787914,0.038248231
player_reception_yds,9/30/2024 13:11,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,DK Metcalf,94.5,"[{""over_under"": ""Over"", ""price"": 260, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": -400, ""Bookmaker"": ""betrivers""}]",260,betrivers,-400,betrivers,0.761111111,0.038888889
player_reception_yds,9/30/2024 13:12,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,DK Metcalf,99.5,"[{""over_under"": ""Over"", ""price"": 300, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": 285, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": 325, ""Bookmaker"": ""betmgm""}]",325,betmgm,0,,0.734705882,0.03
player_reception_yds,9/30/2024 13:12,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,DK Metcalf,109.5,"[{""over_under"": ""Over"", ""price"": 425, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": 390, ""Bookmaker"": ""fanduel""}]",425,draftkings,0,,0.77952381,0.03
player_reception_yds,9/30/2024 13:12,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,DK Metcalf,119.5,"[{""over_under"": ""Over"", ""price"": 600, ""Bookmaker"": ""draftkings""}]",600,draftkings,0,,0.827142857,0.03
player_reception_yds,9/30/2024 13:11,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,DK Metcalf,124.5,"[{""over_under"": ""Over"", ""price"": 590, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": 625, ""Bookmaker"": ""betmgm""}]",625,betmgm,0,,0.832068966,0.03
player_reception_yds,9/30/2024 13:11,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,DK Metcalf,149.5,"[{""over_under"": ""Over"", ""price"": 1200, ""Bookmaker"": ""fanduel""}]",1200,fanduel,0,,0.893076923,0.03
player_receptions,9/30/2024 13:11,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,DK Metcalf,2.5,"[{""over_under"": ""Over"", ""price"": -750, ""Bookmaker"": ""fanduel""}]",-750,fanduel,0,,0.087647059,0.03
player_receptions,9/30/2024 13:11,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,DK Metcalf,3.5,"[{""over_under"": ""Over"", ""price"": -310, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": -420, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": 280, ""Bookmaker"": ""betrivers""}]",-310,fanduel,280,betrivers,0.253530167,0.009627728
player_receptions,9/30/2024 13:12,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,DK Metcalf,4.5,"[{""over_under"": ""Over"", ""price"": -150, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Under"", ""price"": 115, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": -151, ""Bookmaker"": ""williamhill_us""}, {""over_under"": ""Under"", ""price"": 110, ""Bookmaker"": ""williamhill_us""}, {""over_under"": ""Over"", ""price"": -146, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Under"", ""price"": 112, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": -146, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": -175, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": 132, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Over"", ""price"": -160, ""Bookmaker"": ""betmgm""}, {""over_under"": ""Under"", ""price"": 120, ""Bookmaker"": ""betmgm""}]",-146,fanduel,132,betrivers,0.418769274,0.012265209
player_receptions,9/30/2024 13:11,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,DK Metcalf,5.5,"[{""over_under"": ""Over"", ""price"": 132, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": 123, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": -159, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Over"", ""price"": 113, ""Bookmaker"": ""betonlineag""}, {""over_under"": ""Under"", ""price"": -147, ""Bookmaker"": ""betonlineag""}, {""over_under"": ""Over"", ""price"": 130, ""Bookmaker"": ""bovada""}, {""over_under"": ""Under"", ""price"": -170, ""Bookmaker"": ""bovada""}]",132,fanduel,-147,betonlineag,0.582053609,0.013088092
player_receptions,9/30/2024 13:11,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,DK Metcalf,6.5,"[{""over_under"": ""Over"", ""price"": 225, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": 230, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": -335, ""Bookmaker"": ""betrivers""}]",230,betrivers,-335,betrivers,0.73354232,0.036572623
player_receptions,9/30/2024 13:11,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,DK Metcalf,7.5,"[{""over_under"": ""Over"", ""price"": 370, ""Bookmaker"": ""fanduel""}]",370,fanduel,0,,0.757234043,0.03
player_receptions,9/30/2024 13:11,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,DK Metcalf,8.5,"[{""over_under"": ""Over"", ""price"": 630, ""Bookmaker"": ""fanduel""}]",630,fanduel,0,,0.833013699,0.03
player_receptions,9/30/2024 13:11,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,DK Metcalf,9.5,"[{""over_under"": ""Over"", ""price"": 880, ""Bookmaker"": ""fanduel""}]",880,fanduel,0,,0.867959184,0.03
player_rush_or_rec_tds,9/30/2024 13:12,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,DK Metcalf,0.5,"[{""over_under"": ""Over"", ""price"": 180, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": 160, ""Bookmaker"": ""williamhill_us""}, {""over_under"": ""Over"", ""price"": 185, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": 135, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Over"", ""price"": 160, ""Bookmaker"": ""betonlineag""}, {""over_under"": ""Over"", ""price"": 155, ""Bookmaker"": ""betmgm""}, {""over_under"": ""Over"", ""price"": 145, ""Bookmaker"": ""bovada""}]",185,fanduel,0,,0.619122807,0.03
player_rush_or_rec_tds,9/30/2024 13:12,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,DK Metcalf,1.5,"[{""over_under"": ""Over"", ""price"": 1500, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": 1400, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": 1050, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Over"", ""price"": 1400, ""Bookmaker"": ""betmgm""}]",1500,draftkings,0,,0.9075,0.03
player_rush_or_rec_tds,9/30/2024 13:12,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,DK Metcalf,2.5,"[{""over_under"": ""Over"", ""price"": 6500, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": 11000, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": 6000, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Over"", ""price"": 10000, ""Bookmaker"": ""betmgm""}]",11000,fanduel,0,,0.960990991,0.03
player_rush_or_rec_tds,9/30/2024 13:12,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,Dareke Young,0.5,"[{""over_under"": ""Over"", ""price"": 1600, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": 1300, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": 1100, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Over"", ""price"": 1300, ""Bookmaker"": ""betonlineag""}, {""over_under"": ""Over"", ""price"": 1200, ""Bookmaker"": ""betmgm""}, {""over_under"": ""Over"", ""price"": 1600, ""Bookmaker"": ""bovada""}]",1600,draftkings,0,,0.911176471,0.03
player_rush_or_rec_tds,9/30/2024 13:12,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,Dareke Young,1.5,"[{""over_under"": ""Over"", ""price"": 17000, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": 12500, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Over"", ""price"": 30000, ""Bookmaker"": ""betmgm""}]",30000,betmgm,0,,0.966677741,0.03
player_reception_yds,9/30/2024 13:11,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,David Montgomery,6.5,"[{""over_under"": ""Over"", ""price"": -115, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": -113, ""Bookmaker"": ""betrivers""}]",-115,betrivers,-113,betrivers,0.497816355,0.032700076
player_reception_yds,9/30/2024 13:12,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,David Montgomery,7.5,"[{""over_under"": ""Over"", ""price"": -115, ""Bookmaker"": ""betmgm""}, {""over_under"": ""Under"", ""price"": -115, ""Bookmaker"": ""betmgm""}, {""over_under"": ""Over"", ""price"": -110, ""Bookmaker"": ""bovada""}, {""over_under"": ""Under"", ""price"": -120, ""Bookmaker"": ""bovada""}]",-110,bovada,-115,betmgm,0.505537099,0.029346622
player_reception_yds,9/30/2024 13:12,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,David Montgomery,8.5,"[{""over_under"": ""Over"", ""price"": -110, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Under"", ""price"": -120, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": -105, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Under"", ""price"": -115, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": -110, ""Bookmaker"": ""betonlineag""}, {""over_under"": ""Under"", ""price"": -118, ""Bookmaker"": ""betonlineag""}]",-105,fanduel,-115,fanduel,0.511344299,0.023539421
player_reception_yds,9/30/2024 13:11,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,David Montgomery,19.5,"[{""over_under"": ""Over"", ""price"": 280, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": -435, ""Bookmaker"": ""betrivers""}]",280,betrivers,-435,betrivers,0.774963109,0.038121003
player_reception_yds,9/30/2024 13:12,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,David Montgomery,24.5,"[{""over_under"": ""Over"", ""price"": 340, ""Bookmaker"": ""draftkings""}]",340,draftkings,0,,0.742727273,0.03
player_reception_yds,9/30/2024 13:12,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,David Montgomery,39.5,"[{""over_under"": ""Over"", ""price"": 950, ""Bookmaker"": ""draftkings""}]",950,draftkings,0,,0.874761905,0.03
player_receptions,9/30/2024 13:12,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,David Montgomery,1.5,"[{""over_under"": ""Over"", ""price"": -115, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Under"", ""price"": -115, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": -115, ""Bookmaker"": ""williamhill_us""}, {""over_under"": ""Under"", ""price"": -119, ""Bookmaker"": ""williamhill_us""}, {""over_under"": ""Over"", ""price"": -120, ""Bookmaker"": ""betmgm""}, {""over_under"": ""Under"", ""price"": -110, ""Bookmaker"": ""betmgm""}, {""over_under"": ""Over"", ""price"": -115, ""Bookmaker"": ""bovada""}, {""over_under"": ""Under"", ""price"": -115, ""Bookmaker"": ""bovada""}]",-115,draftkings,-110,betmgm,0.494462901,0.029346622
player_rush_or_rec_tds,9/30/2024 13:12,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,David Montgomery,0.5,"[{""over_under"": ""Over"", ""price"": -135, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": -145, ""Bookmaker"": ""williamhill_us""}, {""over_under"": ""Over"", ""price"": -125, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": -159, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Over"", ""price"": -143, ""Bookmaker"": ""betonlineag""}, {""over_under"": ""Over"", ""price"": -120, ""Bookmaker"": ""betmgm""}, {""over_under"": ""Over"", ""price"": -145, ""Bookmaker"": ""bovada""}]",-120,betmgm,0,,0.424545455,0.03
player_rush_or_rec_tds,9/30/2024 13:12,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,David Montgomery,1.5,"[{""over_under"": ""Over"", ""price"": 400, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": 490, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": 440, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Over"", ""price"": 500, ""Bookmaker"": ""betmgm""}]",500,betmgm,0,,0.803333333,0.03
player_rush_or_rec_tds,9/30/2024 13:12,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,David Montgomery,2.5,"[{""over_under"": ""Over"", ""price"": 1700, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": 2300, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": 2000, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Over"", ""price"": 2500, ""Bookmaker"": ""betmgm""}]",2500,betmgm,0,,0.931538462,0.03
player_rush_yds,9/30/2024 13:12,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,David Montgomery,24.5,"[{""over_under"": ""Over"", ""price"": -3500, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": -1300, ""Bookmaker"": ""fanduel""}]",-1300,fanduel,0,,0.041428571,0.03
player_rush_yds,9/30/2024 13:12,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,David Montgomery,39.5,"[{""over_under"": ""Over"", ""price"": -600, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": -385, ""Bookmaker"": ""fanduel""}]",-385,fanduel,0,,0.176185567,0.03
player_rush_yds,9/30/2024 13:11,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,David Montgomery,44.5,"[{""over_under"": ""Over"", ""price"": -455, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": 285, ""Bookmaker"": ""betrivers""}]",-455,betrivers,285,betrivers,0.21996022,0.03978004
player_rush_yds,9/30/2024 13:12,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,David Montgomery,49.5,"[{""over_under"": ""Over"", ""price"": -280, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": -215, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": -295, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": 205, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Over"", ""price"": -275, ""Bookmaker"": ""betmgm""}]",-215,fanduel,205,betrivers,0.322664585,0.005204267
player_rush_yds,9/30/2024 13:12,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,David Montgomery,50.5,"[{""over_under"": ""Over"", ""price"": -255, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Under"", ""price"": 195, ""Bookmaker"": ""draftkings""}]",-255,draftkings,195,draftkings,0.310336596,0.028646455
player_rush_yds,9/30/2024 13:11,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,David Montgomery,54.5,"[{""over_under"": ""Over"", ""price"": -210, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": 150, ""Bookmaker"": ""betrivers""}]",-210,betrivers,150,betrivers,0.361290323,0.038709677
player_rush_yds,9/30/2024 13:12,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,David Montgomery,55.5,"[{""over_under"": ""Over"", ""price"": -190, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Under"", ""price"": 150, ""Bookmaker"": ""draftkings""}]",-190,draftkings,150,draftkings,0.372413793,0.027586207
player_rush_yds,9/30/2024 13:12,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,David Montgomery,59.5,"[{""over_under"": ""Over"", ""price"": -150, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": -134, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": -150, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": 115, ""Bookmaker"": ""betrivers""}]",-134,fanduel,115,betrivers,0.446233353,0.018882926
player_rush_yds,9/30/2024 13:12,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,David Montgomery,62.5,"[{""over_under"": ""Over"", ""price"": -115, ""Bookmaker"": ""betmgm""}, {""over_under"": ""Under"", ""price"": -115, ""Bookmaker"": ""betmgm""}]",-115,betmgm,-115,betmgm,0.5,0.034883721
player_rush_yds,9/30/2024 13:12,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,David Montgomery,63.5,"[{""over_under"": ""Over"", ""price"": -115, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Under"", ""price"": -115, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": -125, ""Bookmaker"": ""williamhill_us""}, {""over_under"": ""Under"", ""price"": -109, ""Bookmaker"": ""williamhill_us""}, {""over_under"": ""Over"", ""price"": -117, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": -110, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Over"", ""price"": -115, ""Bookmaker"": ""bovada""}, {""over_under"": ""Under"", ""price"": -115, ""Bookmaker"": ""bovada""}]",-115,draftkings,-109,williamhill_us,0.49332369,0.028207411
player_rush_yds,9/30/2024 13:11,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,David Montgomery,64.5,"[{""over_under"": ""Over"", ""price"": -110, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Under"", ""price"": -110, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": -110, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": -118, ""Bookmaker"": ""betrivers""}]",-110,fanduel,-110,fanduel,0.5,0.023809524
player_rush_yds,9/30/2024 13:11,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,David Montgomery,67.5,"[{""over_under"": ""Over"", ""price"": -115, ""Bookmaker"": ""betonlineag""}, {""over_under"": ""Under"", ""price"": -112, ""Bookmaker"": ""betonlineag""}]",-115,betonlineag,-112,betonlineag,0.496709083,0.031592804
